Experiment Index,Window Resize,P2P Call,Meeting,Close/Reject,Search,Channel Edit,Mirror,Phone Response,Enter Channel
186,391.1882302520577,556.8373333269695,776.7974968549387,440.2233709385272,1111.7532482843583,63.10962463901119,206.05620846852366,642.8069206822363,852.5325166026199
187,307.2529123762723,595.9747445156183,796.9862423724194,497.3499422932786,1009.8649135206681,222.8963300501515,296.10467426726365,702.7367942955839,871.1377383110381
188,230.49584902942738,667.1427876529797,1011.7633357079881,419.39734317122407,965.9024840101328,284.2579215402865,295.9038963973436,758.1276776736311,893.2876602489288
189,209.25904559047896,630.7961968473552,917.4324480660058,427.3944180428634,1077.8774361383807,153.83457925720987,181.30482009023962,751.9213072017341,886.2439659331811
190,184.99455403342947,655.5432184505328,976.2421138242643,346.42033313927845,1187.8185699982287,186.890165152353,279.0563475494471,795.7507440849508,909.4650879472597
191,257.2923484829885,656.3638807815958,932.8655087490968,606.1246467027381,1043.9227126974033,149.94466847853562,116.3959483624951,766.0993751842196,804.8809315182773
192,206.28416728198553,597.4909595967948,1036.2551464246442,372.70291814080224,1162.9670473428027,170.48600755750778,237.623813768646,649.3830544755592,898.0182772526715
193,165.62780683998835,529.535608461084,1044.7008323470016,428.0466999399158,1087.6433811794427,262.3003784375665,136.6481018833968,614.7580007541256,838.1428422654617
194,248.16987251373183,572.4342292903749,892.1894122476417,431.67513750654103,1099.3872728551817,161.17853455493466,159.38967649421494,798.234395520583,885.2754943829142
195,197.95889152360465,659.3549819023604,938.4798061916306,427.0432105160262,1071.4605647495428,136.2622599701195,210.18216267872484,740.2827257230898,915.160021189323
196,229.47874770572443,656.9630272132451,818.1442133279677,505.6510470895527,1043.905807276337,266.2073661992491,275.05227778183826,749.2521743262694,885.305468382682
197,120.77595474544624,558.2450334815144,857.6341231064746,449.86742707952675,1034.376355195336,200.7356310447714,232.84002293439204,801.9073565599083,967.605355192107
198,398.3557746778474,598.4659053981435,1045.9224630201845,462.2045534027532,1028.1831791916388,171.95243760058275,274.57057561606064,679.2463704084578,840.5385271113071
199,192.22325737168325,695.4357043470471,849.8986588454752,454.1916978332974,988.782789871167,186.23612160301082,228.22340143821754,667.4036236245987,916.4596361685022
200,379.1097818495105,512.1051482616509,910.8181478834883,492.0508310353353,1109.1073744957114,341.7302016180694,341.97572178618907,748.0263845796264,902.0575318905042
201,189.3958300053917,652.4001085184905,1012.2239116469029,399.0594152241357,911.730853111734,231.07278725638548,173.77680186276626,727.66363500791,765.1700161924706
202,102.94874876580982,567.9499954774227,881.1214124217529,580.309826439091,976.6879236748928,322.2265236776401,186.91727537786784,619.2938052515874,896.4564727118964
203,304.26698917118506,657.3337245363257,922.5859055862461,455.55729761597576,1007.3566228996538,315.72326157387033,56.32698631467082,729.327705996475,956.6145073694923
204,283.96441458251735,688.4982601168398,904.0389073034299,574.7686601876615,1042.4035152073322,275.7427917638387,211.99639374619602,636.2248506860924,899.4457217473621
205,349.9783868002148,682.7665949321195,850.0047180987443,501.72405776367884,1128.0240792191148,204.3278451679692,200.63430417962914,599.678397786583,963.127176739031
206,269.6992574932274,723.2118949450194,921.1941663478163,544.2234318471754,905.7496575973612,67.11879059984359,137.8182438971097,740.1312118396314,888.8167966980936
207,202.89101780368455,505.1734810625165,833.6225525745741,547.0188548366141,1078.586069675784,281.1588532517368,278.2198651729191,813.793741222369,975.2057272589143
208,170.918224965238,687.5935204958204,830.4394204084203,396.2588940076471,986.7093093543258,200.07737866400018,168.43412841381863,769.1815789242684,836.001517720386
209,305.5007246650264,656.695003950972,877.3824115247575,463.06140250344225,1138.08561405762,265.40911233421275,225.04279980367798,735.7029942836714,860.5974490995768
210,226.75871126893864,544.9504578884342,899.5863893270704,480.9525946865931,1043.7416620204128,249.90369452059628,185.96230105658697,737.5445195319434,938.5645623856248
211,119.66590174796352,458.0962569085337,835.2921408205364,489.3436801963136,975.6876350804949,86.41839251057715,120.15892656847612,829.3678959357966,805.5214200573655
212,343.80255583582743,748.3436592900435,912.9840696213782,559.3636368282046,1162.1695001399341,146.20339293992544,124.34490236772888,769.7050792025495,980.2125702664307
213,285.9620314735093,624.7173073508061,852.7739603729802,493.38857744277504,1179.4260735943853,148.24128644317864,147.57110861983546,703.389425311393,822.8334978097489
214,227.94588174413852,692.4975075830425,1006.3074200435565,384.7474530117966,1037.1628977385374,134.40203953512952,79.5462339930663,782.7562288740464,1016.2217067313247
215,374.8940821252818,635.8619430372079,854.7397173058955,431.1087543366518,974.5490729268502,149.20399773762998,271.8113443845914,667.5139739595368,906.4208705955768
216,373.2353231052234,580.6863472717249,974.7193313547368,492.38922608688875,1097.6092751749875,104.35398676108474,324.2642118922713,766.0480513931036,797.7279876490121
217,160.5549255726278,667.6341390740147,954.0506529101253,508.30005737985584,929.599431795399,264.9027092372455,138.43880354955309,799.814374374262,887.4677226922138
218,274.5638912614919,617.836562656156,930.9179940171846,514.5167726662837,1135.1560026087798,130.52933903223686,221.47357583203024,777.5371642198082,1003.5322625678627
219,213.854733707579,636.9770710804863,895.6282275979928,463.8073486363913,1184.790926924689,219.9561979799946,166.8214219310072,662.8616619241091,883.0842116415042
220,237.15182449229852,478.4029761447284,790.6787926986839,344.86364696106887,1040.679791025352,255.52124403262917,102.86541756645735,798.8964679271246,845.4423745956489
221,292.6823848816367,724.3304822793592,926.2420827761833,447.1006690779136,938.4832358688545,310.3953707200959,139.49506214948988,793.5674689533728,860.5216773938548
222,402.9938504934896,628.6770098172199,790.4739088386598,488.6664014903365,959.1064788834794,114.61801157407925,157.12394003600076,662.3551522381846,741.5772458059901
223,233.96189685618413,616.1303229911296,898.8171559209188,346.81923894499874,1071.8802236292258,63.37672447190383,168.30157048129763,652.6574207710926,973.3154389781693
224,392.9380386806881,510.076683747725,956.473294580102,431.86316443450744,994.8961786643575,303.7955366396857,171.40212688105362,648.020859229761,880.6506145731365
225,186.61074582244473,645.6931884261905,983.9779984974792,311.1341248964236,1027.6324898238554,186.52291481176732,180.72208408576165,807.4053443063739,854.5851947703198
226,359.9648325245763,452.0322470395506,839.0125565903408,505.8918508233254,1086.4455941677968,175.8663552913203,72.52594555287168,720.7769857586367,891.6467682225018
227,175.27013853477231,544.1337405963739,852.5685472373931,393.75039414259305,1194.654323731345,160.20925520432718,190.77208680999408,689.4013592006107,917.1298108138348
228,340.5078823381067,609.5217394950909,878.8597825858386,354.5041049789352,941.8077183436532,201.84383079064997,269.5498466408959,890.3505956676479,949.8467986840616
229,291.9476180363098,731.7177175400061,843.0738251071658,446.3346611273641,1069.0953825356899,235.49111526343523,167.61075012822567,780.0819368188452,914.9144497346188
230,350.3025065446388,701.1478375504923,841.3234233779131,491.3383581165697,1032.0427952731504,270.25692135897947,320.519667496595,802.280684506632,855.7920904765531
231,164.97159113739764,553.2144408042714,903.0142709899665,469.9066540754884,1129.0652147355281,226.27546848027976,154.00881169214426,701.7812571159621,878.4521289218591
232,215.57567377048034,565.2043636962528,944.7895362990438,560.5678022235546,976.9563624676547,203.18206528420615,187.4506034462459,712.0159436780017,868.6985889021217
233,176.49018934540578,661.1615248306093,913.0618143795202,472.96226356426996,1012.2809768876933,241.8587546559797,286.0168090155554,589.2468338257781,833.8262753491275
234,217.601461670162,738.1661897685422,981.1545883010313,347.1416172614326,1165.389422319038,167.6538856876243,85.24179790485978,640.0094177510131,789.2751968694386
235,329.1602644079137,530.1520119499276,1054.0402715552816,398.3847344400768,1006.1973092963729,136.47847623636966,248.14842700628742,783.6987793598901,849.4300634347456
236,249.55243703460582,536.0781109410589,926.7791337263577,374.3907435277516,1059.0051757989704,290.2043847343385,243.52717036770184,740.3416032516702,809.922666683937
237,138.95259544112753,607.3584182526292,917.5743229192522,553.2132478261174,1132.0462899043428,269.3645371056283,117.53139137148584,800.5824587549231,929.4192315173906
238,220.24062594745953,636.7046271893724,919.7791218048208,515.4523334021163,1004.4774504365568,218.4822443773015,158.66625678783532,795.9231703920929,883.1461924232233
239,308.01472755573354,494.99314959824056,898.4928284677725,566.5647572810798,983.7396273700173,260.65701892955997,76.60721628147508,851.1794141050294,850.8321002076789
240,235.72309070000307,579.9119095937637,823.0308757090526,411.07295815821254,987.1852998634511,156.98385937072135,325.3466922501739,777.3474022194923,1021.1293056366426
241,226.65179986203984,596.3889826341891,826.2087287679531,432.70045506613906,1186.5467035885608,238.05110961426016,238.7428364795421,779.7391078414291,961.0841775945178
242,336.59392970215606,580.8192412837218,848.8151074011264,436.5080637065099,931.8762480044222,212.9995475458931,44.811757449901734,762.5581472023496,878.9915539568922
243,392.32302520743485,570.4077469894178,846.2434776484889,375.7921025431658,1170.5923409666786,205.14465690802768,181.20158143408537,658.4990387173099,961.9785301204834
244,313.6387857457807,699.2957259437517,991.5052048385447,351.5649457202766,1103.923944612956,235.81512812892856,162.0798302344848,832.390262796386,824.2022933974755
245,409.1199246397597,698.9059785365429,1050.4463943083863,491.2914130312183,1081.729007069041,203.2130813522858,130.27432760581524,782.3939413909496,918.5672148939399
246,249.4683699672953,629.5467702906876,934.0372529949291,402.38008157949105,1103.6778132355826,285.1279315961465,186.89908212844,721.2597896119049,892.4155169398537
247,216.37158903180676,512.9056474292356,863.3570769872495,511.68707389376743,1005.926045310133,179.85222977973456,53.538574910516346,686.3708305522114,876.9967231948244
248,300.9183276995198,536.6866076078248,912.2833028443958,510.9098145901571,1045.5351129641194,243.74030585122784,96.29023606980883,768.871022523282,854.8965000890133
249,237.71736543254286,599.1917007257949,972.0449248582023,518.587381338819,922.7747720464073,247.92732588403643,121.42544397786686,750.0534076858185,961.457600914194
250,136.77702174384228,613.1459560451233,910.7973862350811,447.06716830887825,960.0628964520538,227.20802540814176,125.87983053756442,719.676505032573,879.1973756330274
251,210.63097861411865,599.3211766334327,954.3671214167431,354.55777681699215,1165.1643167296802,110.27007594204728,169.23811675761274,832.8771997225758,808.3981344717638
252,267.7767265976741,649.0432384532419,1002.6491774492608,412.0531619416497,946.0266453630215,179.046164697672,220.1141690802882,628.3231030984065,875.8761547095602
253,383.3480523399142,516.8929907805332,959.8106533645322,538.8869949432492,1135.9253068955115,268.764110082948,102.41686002544483,749.8940784505078,838.1776572478966
254,307.0491516420281,569.1761668853786,1041.8017847750577,551.4045931704375,1028.4497005904745,271.69539047040985,192.51978417356975,834.116110814263,946.0693335995153
255,337.8150458213951,582.3087758451813,864.421422988541,358.08537733285544,955.4441464084787,123.9581252936334,217.06669785832315,805.4812878398461,849.6369950373385
256,333.69298767947015,486.0482781290124,863.8551571477688,393.86852591238494,1070.3396600218975,165.89957918540244,87.60637641628372,694.5271786185583,809.280541748603
257,186.762884554952,572.8952934701608,1005.4462842419135,408.4374767890774,933.0649487213905,163.14984824291366,156.3472720707699,704.59516998248,813.5038118141476
258,240.25869352739699,505.32556240282975,1042.7401251374906,363.95339545093276,966.4270498009787,92.53710188336761,116.78485041770385,712.7405460760549,972.2252301063274
259,180.7379991728084,460.90663927234266,848.3091936954731,540.8100680704873,995.0260690868581,167.74662171546902,186.5250052571261,682.4770050690739,1042.058225258241
260,355.55982520626094,527.6834237470434,891.015467583181,497.3224013809633,1090.4476944997452,180.2924051540038,223.6974909674723,698.3985069376746,862.8116419812533
261,292.1037198695003,599.5575917845896,980.620377583847,478.1660215846573,1057.8668208184479,230.87458190329897,220.75772318259808,598.1166339114559,940.4007935363072
262,248.28956446632566,595.1668880537252,965.4148133555111,422.2392893454586,1071.9625678382536,211.3257841753076,152.41230588772345,684.1936117752026,878.8660559625171
263,344.6895610408264,728.5690044381704,954.3455292369016,452.0087813161814,1025.8938189937294,186.26893662263777,322.71805362909697,756.0582687358426,968.7363843812293
264,168.97266235262305,703.5124848706816,1002.4124185447887,419.95296694159805,999.9448508629699,194.7347867448142,146.52285632799462,738.1819670006303,983.9900917185054
265,189.26338523689446,491.13925971374647,944.0496649824682,411.5464781814263,946.1045530389125,125.63244562321798,203.5637175664505,828.785207586099,835.6004858262474
266,260.44298607639007,503.1091443712212,969.4105128143116,446.7403796239279,1070.807435432283,221.15498642610262,221.33081180181014,668.9517914801221,994.6445198981064
267,327.73163778415267,695.4021786638618,898.3211219932181,546.7989824483561,993.5450457150863,189.2042959933891,214.8769345149642,758.5579865234807,934.602822591152
268,274.7459413380293,508.6682092427001,919.0751610771034,495.33094590073836,1160.450122228824,138.20469285659604,130.64543104976661,658.3406185199738,991.6395903312521
269,284.8313767778479,603.6341678165372,896.2287206152635,385.8929936852095,1084.4918883799771,190.6233786455998,180.55196538197958,661.2392659469356,955.6977994493119
270,137.54239639906928,581.1868995564095,831.2609898361209,312.30945639235864,997.6026105010608,229.1965995273852,97.66996644309712,841.308373022347,1000.739339988306
271,207.67697565913102,700.2849248989286,969.7089801708655,482.09251373194104,879.0555807387864,238.49747271980607,305.7997430738635,683.1716348658542,894.1396019306559
272,164.71866854765534,610.2318484385582,863.6887474712872,419.20538936461634,1097.4379603569519,160.14861452004834,239.4095745924776,717.6989506927956,991.3459771907841
273,216.16527965283515,561.7179584030138,849.7877923881704,412.2158062569968,1000.717989810519,241.61845387489717,161.37335896578855,733.2380750528971,1003.5455298456637
274,138.37743048865315,641.3430134683816,849.5124813886011,613.8563492090973,1123.3799373600502,243.46797204050995,212.3810200551623,692.0474199252443,872.3891617590593
275,315.0620702705065,617.7907033077108,924.0939820588012,413.28449488117326,1063.4103056347003,166.66363476349733,236.13107785495927,749.943698360452,997.0972339788185
276,330.52934894112764,495.61668597792976,967.245655073488,581.9946469023763,1161.8078101844617,194.43096292618839,161.62999315931475,729.9340984355819,993.5214777861919
277,242.58109990454722,631.7129752386395,924.9106930214859,480.43718616475667,1104.5866149495541,106.19795878256349,147.08082250745053,613.7915060888296,884.1559382286292
278,323.3874295612224,493.8544718911777,871.1090182686928,599.4886419018237,1084.26828705398,209.3682908002474,265.8236564234736,712.2591394129347,897.9965294512064
279,312.3329773386065,678.8460332353019,951.390077629232,406.6505826263173,1017.7216061343818,77.37478238539231,50.237544406235216,731.5507262680053,994.7462531827873
280,289.75548233648726,709.6147565352801,1022.2454692784827,543.5293341399355,940.9967754680725,144.24704847731596,160.06151552175976,713.8545518007277,826.4194716615395
281,155.55947363012444,675.296383961656,918.2501387621983,407.7323231817077,1113.766441712078,106.73471441534595,227.21298213883762,675.0943576395625,851.3596858511731
282,311.98602775184247,643.9431627465983,988.1971012691833,539.2518142298227,1088.252598605183,155.31503529192628,98.70213995487507,876.3638932082404,1016.149632594263
283,343.37763725101314,631.5207970691278,931.0627256663661,588.1782942239606,897.8445376125568,128.387693738586,159.33848397542846,812.9800825735916,914.4384324594597
284,311.4554280872419,716.5524828047677,940.2943873159388,414.9250686409508,1079.6714745638792,161.60379786434214,151.19712307474262,805.4222006558978,1037.4551040523293
285,256.5592018879615,576.5155470543184,964.9971385546577,485.8251423553795,1122.831888729648,336.0061869703067,332.20350741402206,755.4057154965641,919.1064103228682
286,338.12647730272136,517.019889433568,867.3937125551578,366.6905705193145,1160.916370958741,121.29742239227448,187.58143937763873,717.0543700277314,916.0391406319061
287,369.24545616472847,642.5320273500434,994.7888860639378,371.3897379094178,1043.2320955904536,151.3142364392977,183.36173913045383,723.8427686901639,889.2854466918293
288,217.2452938621434,682.2029295390631,996.989394400136,377.4318971333944,1068.3970853801598,208.8956233983077,227.4899622794127,728.1683858419526,971.3033518241742
289,235.44097236102007,643.5244431197748,860.729257331261,350.38641669346396,893.7035297849325,224.71872691655432,169.052207703571,838.8473800312465,942.4679223950611
290,348.4254810014892,516.6492482905936,881.5724634035721,509.6597396947483,1028.3441027035065,205.59343961225005,312.6542004445539,697.1730514818703,901.7339305231342
291,206.26562889024575,603.6879145024685,967.2355674001204,343.9302409889204,1095.3997989021043,96.21946074945713,296.7442134912578,775.7553332431264,998.5249825643646
292,133.38052914555612,549.5263028375628,968.6012262490137,438.3082512896069,1029.6971572477707,210.5147635780821,274.6072487539092,790.674215178086,924.883774830642
293,280.2919618556165,677.6647688160717,1008.9095849355072,391.0280506228686,1051.050477073764,272.44144961133765,140.1127962832889,796.7217949149554,872.8175367952015
294,182.2310395925271,681.5994725881308,871.8987185887181,355.25674519215886,1100.5017067108706,290.15346981500386,20.060869226220944,793.3708156602886,892.4082630247057
295,244.53628114120644,607.0215918271649,952.686207758558,497.21546854141104,1107.4093801720546,120.98980001906693,188.91381096788243,866.256852234626,1021.5685903973554
296,156.9546999080202,682.220689650243,1026.9865107148344,599.8940207119058,933.01626882229,239.12217386750626,333.51824418191086,714.5152408305871,858.275207194241
297,367.349773605059,615.5411278694872,1044.2442907271095,453.88145601370803,1100.3781336184352,271.62784266579797,288.3720998364895,627.9868570316212,819.5795210813985
298,415.70619596038307,690.4916945796726,943.7286520811703,596.7222171311889,945.6742097204516,318.15387144579023,274.04403588929125,707.2945402942837,997.8542600973703
299,335.3160986613875,528.9919471595721,850.5742841672886,406.7466820297382,1080.3949737609978,162.7304808881102,114.09644898741297,723.0734437278967,884.1017948674246
300,217.67145924404994,564.4865427398356,865.6110256346851,490.1392370205382,917.7791656001549,198.17130786163776,302.1153542889392,772.3629752859463,1033.0926772159073
301,208.44706969444812,686.9120521989206,886.085854762917,339.8350412706186,1100.5103755861699,145.0132850225202,114.58027296041297,721.6731340000993,878.0556441987958
302,193.56794979137825,641.4643474785306,1004.0317200094294,578.1380790455846,946.6015107346022,146.15265461505058,205.6948784670781,716.8781866983992,920.9334233425618
303,338.53629496113285,645.2571721720572,936.1872793732473,416.00877724888505,1066.2459667068842,233.2413253337349,212.20989764502355,786.8763301109433,759.7116338481675
304,354.0187317613942,697.9701479792634,950.0589367573521,441.54938863797554,1070.395003637266,268.8629887592808,322.1636068015111,826.4390159395662,917.6709824721843
305,322.44214874950785,445.60267679414164,951.3963712227393,420.9132905170968,1040.9784476800905,204.3321831780832,214.6154976212225,753.2289284801457,905.8890750509115
306,321.3664418873196,724.7719702929699,934.4769985589155,360.6333500723185,925.8280397103583,253.087317285856,201.322967528196,586.0170910803502,937.1936914045018
307,351.0489036179039,564.254205690111,1067.2954057728227,412.6053237461895,918.4515714315476,106.37597340869367,294.86924302063176,718.3622424904407,816.7737549440935
308,312.2948253677825,600.2808666430661,883.519352730154,539.9462397921473,1078.9485549240246,159.177236542375,115.09258172069084,689.3426752346684,849.5101522857747
309,213.6707165307117,654.4716101236004,1083.9361390042184,378.8822747109388,1012.167703300266,197.44459889626467,215.83933163759724,749.1280111111381,963.51065609681
310,290.5753062854932,668.4270238990382,990.2400112756712,359.53516008172573,990.6417663910034,186.6707887052394,212.9786312251805,695.6438142752652,859.0967611983183
311,265.73338117056727,601.0868399800204,900.3561124315395,421.7161633286455,938.6736368784739,116.24882015840589,240.6279292039957,627.4437541552464,888.8386767360093
312,140.70132036076177,613.3256585244072,908.891068165944,356.7090051266919,990.5742676432534,173.73526265467092,147.77712303180957,897.2318641887623,940.8750580531218
313,233.07822956485478,615.1325464043595,904.4853196429333,490.0013636078478,983.5386420112037,197.1810753156074,220.41049251944426,734.5205816900478,811.1887212506332
314,267.3664697222804,640.457196239369,983.7917062606315,475.8358642111384,1032.4532753259198,303.6221035497053,231.1807605734653,705.9189346945222,954.373843290573
315,352.01079430836484,642.4407127673289,988.575130882539,411.699352727236,998.6707302467179,66.61227061553171,144.84228138552186,762.1879230692521,892.1838768237459
316,397.8419533314511,664.8513684339791,970.2702678154551,399.85910286342266,1011.5416224787393,245.07213200414805,166.7537162225276,845.7721319203519,753.8813206745258
317,247.7515122258693,482.5301805655571,888.2811612269732,500.2927685021905,1083.927353172407,167.3933425955291,109.41664239560656,673.7488980586775,945.6370406775278
318,297.4626221939019,580.9841083709179,824.4385947910495,352.9137441399257,1011.137627820485,88.4930216899183,160.45317727902625,747.0204493812003,905.3148303600385
319,218.38191966445874,649.5429141042146,832.4342775898547,476.02941722136444,1131.540769649026,81.28302287490125,66.23872682801131,731.7091117601846,947.3363979708951
320,306.62479286849907,735.5458468646771,942.5242124849797,577.1120133616521,954.5658382027906,120.10904511343152,277.2850139779903,640.838469791326,969.9073229744233
321,367.08369226346167,744.6062386329581,889.5122069239077,509.1941633081541,917.738813749329,249.52316670827602,228.48465325107503,637.8700671174862,839.0653848922378
322,287.06361174491724,568.3698243606913,1000.9413685929803,415.4819385270047,1027.5079435962516,67.56720062663238,264.43927849341594,732.9718855411014,925.4166347028041
323,192.34525206379715,665.612987539411,912.4960074276422,416.6274768619855,961.1554551771263,324.14520165245494,293.08312643371823,709.550630367246,838.50185342763
324,312.5616607097361,631.1538592907025,1020.6994929328521,454.12867438810656,1193.5675716503893,205.11681951987165,96.04077945867778,876.9009889917766,922.5115450200137
325,273.9726358889733,523.3201046792792,856.7901955969394,440.46499673645417,1143.102798556773,227.83240585240628,200.74518192175498,867.0813306097555,1004.9831004857735
326,104.52443350031456,739.2016381873933,944.0710208079415,529.3956886221442,1100.1330543017352,190.26725194937882,147.0478196053324,710.2378663353938,830.9958116652399
327,354.1040947225717,679.8445786422254,847.0177609367503,339.40498002430684,1018.369941919436,142.208768039679,188.34776233808202,677.8570077251463,868.4168859810815
328,391.72420944970065,631.27664443102,950.0457578927749,398.38527663797544,1042.4275332678817,107.06509336940432,271.27938304950914,678.2941937849749,1034.015349043181
329,208.2386753232966,510.0977015701577,853.6499340959238,524.0985638348736,1149.9561056791827,222.36393472456837,142.1579749996243,695.5664596852558,809.155063593337
330,110.84552787372445,538.1408969579685,978.4059999271615,504.3705007192334,1038.7286976414775,156.09357923421732,286.997617212009,703.2712404792375,924.3579660707452
331,300.7477937733624,676.8814883623378,964.2008518406147,488.0310758009642,1078.621164907208,277.62321095229856,268.8857360881276,607.8411572593357,994.2660262686068
332,427.232428521448,674.4778824279712,783.1856301567427,498.831212208951,1062.7201398169382,128.65150548253433,60.819005112514205,728.5953025771364,799.4950576346297
333,387.3581991114878,720.1961731346723,943.9704354476366,390.346631189931,1124.2523238513731,168.9984442787288,139.9901023349065,758.1605699133704,887.8711457486655
334,191.25535110927197,661.360147541403,870.6247659374823,416.3292057861561,1097.03444370082,220.8761656670044,98.53871729708969,739.7991486602954,869.9167765203972
335,324.61255053199125,657.1053937336907,1023.9957945556837,508.3481465138682,1139.4701912920355,124.16646555654187,302.30894427646706,899.1011614278527,957.4312455381336
336,233.07465924711363,661.5152658832292,842.5537032692496,415.2107604455609,998.2894573789654,300.30998519511263,158.57190117693008,837.6760748728268,836.7216926894948
337,317.7059127175428,596.401205915058,1080.49042023956,471.6156866584666,1097.0584119546165,110.34473743683805,164.8364740316426,726.7055866065921,748.5345599198479
338,125.61465783007955,700.4578077550789,919.718519799542,445.48741217543915,1081.7096351079517,226.51376808955922,169.40507181336287,868.1873989684394,918.6101041087247
339,232.6180723153405,584.5367940224468,826.9321519608504,541.8316130514929,902.3304590081709,174.96748662950787,97.74027425213347,860.6748743173399,925.4597079380783
340,181.165227726736,535.8953359056984,922.818160927025,355.6868600589949,1205.3836632459975,212.1753111622964,84.40757331291246,792.1076997720652,930.8929676841879
341,299.3204897145446,636.5462439134944,839.2361437166647,428.7737557045846,1089.3046417603432,140.54455293081529,112.80365579220884,745.0845203883682,764.7552224691633
342,275.00258893348433,553.8880084381757,1037.1601775011789,495.53007408619953,1002.151366799416,245.31383262914306,179.8495961636946,755.2909127109324,955.7429553234957
343,302.2375993209822,492.11553477211504,1027.0397571319234,447.5697666476975,1137.0317200071752,321.7739696250145,319.0992303017126,633.8931251831102,965.8651975644854
344,291.51216259256876,623.9739432334102,940.2223714566422,553.8680345387484,1029.7654864284714,218.24824072168613,108.94459996762411,699.4034009273519,970.478338058514
345,273.0316880853116,524.4193596033491,923.4151521661454,440.3418093548805,1114.367158755524,191.92140169583098,169.49274656086027,833.1735720249549,747.5494551170169
346,297.39104968967376,642.2934676926639,829.4722463137083,495.28032743895744,976.2731936190685,95.33974906788428,255.45034214283083,834.1520604132519,1051.006963619714
347,297.2051707989752,509.9573648010177,938.0355975299321,402.61627673171836,935.7467587213632,237.59356172306227,146.7538144444792,814.0767561208156,818.7553599027931
348,221.1968389920109,508.75461422125,1050.1514580115117,364.8391627974274,1046.175007047394,140.2217417126642,107.27963646649117,830.3933065357639,956.1471238815345
349,146.88919674443815,553.0547392607382,898.041082684513,389.63920343179745,936.2982112445601,281.9949215131533,143.04296435046535,661.2630360827777,834.804477666828
350,292.4152420111245,670.4134914904048,956.2015360129374,413.7402679542584,1043.4639827330643,130.13804295855297,134.31590301411853,649.129507208537,927.0043576050318
351,237.2287195787356,558.8438873335762,962.65605076456,551.3617092363259,1060.2628131751887,238.7542632057384,178.3441652245681,796.139894888994,918.6961692620134
352,273.75360524750823,698.5151491007658,826.9249245619237,560.0449179593626,1085.0195061524294,93.02265135270562,112.98921931045545,791.6776267956226,885.535080598449
353,208.21796075758266,539.9279040206284,912.7499625714679,456.1882448281579,967.5283707428144,189.71798963715074,137.2681637460476,713.57702648348,875.6820173879621
354,266.12548722415124,572.2361352975482,845.2440292495256,369.6951077502371,1050.7620923835707,266.6855657194761,86.13316544922391,575.7052305856034,921.3659502386465
355,305.08607376177565,447.30918028220725,949.4109022081036,461.4539236002776,1114.47623028624,301.44081831388735,140.98065489346558,728.4828908855279,839.3457850224022
356,402.227691167293,678.3485003983451,1042.070639270215,367.3586159352339,961.3203203902599,314.47947720113154,199.2193055339111,733.2135831006905,838.8284446686661
357,379.5252343636445,566.3530107610565,891.5763181903849,479.2522955608972,1062.6238207294214,190.22801768330567,280.79863039813006,646.5235025492392,924.6492321226339
358,263.97050320279817,701.1331955521302,894.8918861973015,474.931782899857,1051.5674717666816,197.11681836994782,171.46732796289444,591.422072013784,951.7066556468259
359,247.15146304598545,698.3207123129614,1014.6691376350662,498.214419225194,925.3693109096448,92.42947857637074,205.1840198226761,808.6480255316166,874.8253820811401
360,289.2224588076907,677.311917783491,976.7288608304505,530.0352684093245,1145.19066388296,157.20009059341047,84.15528665764987,760.6522963223586,956.4430349423524
361,314.6702205339609,633.0762279753943,1034.6283351523343,474.02385578660903,1028.381448187401,156.2113825993943,83.78119603709895,741.5953240025035,871.0918745281193
362,383.9173714362864,643.743550512231,852.4990056892665,605.9323048090733,975.2198629647366,225.8409448722426,130.39588223289184,642.8960490642748,801.3045295211001
363,254.889516337306,737.4279225914083,855.9679682593826,519.0028236249618,1052.692399325649,135.41940253118804,169.21606525454737,598.0225626826963,779.4393083730771
364,305.56326434991286,564.6812486227213,814.7192628788513,464.5654393148602,1090.0557371489617,171.56125561538008,203.7041358934202,765.9360098202814,785.2415684876066
365,223.83626620953765,670.2441286997765,911.1632070479735,565.5946027056268,1070.506003035928,148.76563527690507,153.67147803466423,733.6391662938794,933.2022194962178
366,182.14508471497237,564.0832778631665,1003.1376789059458,285.2784131963334,974.2453042908518,250.84945502946576,112.9126221456938,756.8875325699232,964.2891332681015
367,199.2278243201159,637.4152635408539,846.2151866339257,473.194484568722,997.2585650239569,293.23665278951455,252.24893145932998,824.7575892506095,877.0189078629135
368,220.83058306792293,585.9010868184154,950.9992810541412,547.4197132503061,1072.6107527399083,179.02159746048744,279.2448477230313,808.9986568683718,941.321283527708
369,299.5090737746485,708.1022066567474,1044.9023988609506,315.61945439150463,1024.0831215236235,181.12440566824677,163.12193505287706,739.9162319575872,896.2997032849602
370,189.1259353320775,623.4166802150797,1020.9144359979508,482.864347673295,1143.4424477517261,226.6551050134031,280.0240059978514,846.544791312679,988.6546622290981
371,186.49809568433068,507.9865672369981,962.1974490986732,434.9580294819386,1141.1526482587394,200.8194431471308,213.6492774854234,842.7218268297117,882.5661319075862
372,241.3696146614387,607.453205463422,850.1562851081247,463.0307257725403,1055.324503731869,279.28228234763503,109.58920025417953,819.885181999912,844.2678949863255
373,218.33149672479357,581.8696461259229,823.8095690683741,400.83580827472036,1017.4698215030513,191.4915823019551,100.24352034083572,606.5761249891023,900.7750404287201
